url,length_url,length_hostname,nb_dots,nb_hyphens,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,http_in_path,status
https://www.getfbautoliker.com/,31,22,2,0,0,0,0,3,1,0,0,0,0,1,1,0,phishing
http://themeforest.net/item/memory-mobile-friendly-wordpress-blog-theme/full_screen_preview/11279498,100,15,1,5,2,0,0,6,1,0,0,0,0,0,0,0,legitimate
http://mentalfloss.com/article/63491/creepy-anti-littering-campaign-uses-dna-shame-litterbugs,93,15,1,7,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://babal.net/women/view/2049/%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%AA%D8%AD%D8%B6%D9%8A%D8%B1-%D9%81%D8%A7%D9%87%D9%8A%D8%AA%D8%A7-%D8%A7%D9%84%D8%AF%D8%AC%D8%A7%D8%AC-%D8%A7%D9%84%D8%B4%D9%87%D9%8A%D8%A9,205,9,1,4,0,0,56,6,1,0,0,0,0,0,0,0,legitimate
http://kenh14.vn/kham-pha/tro-ao-thuat-bien-trung-ga-nay-duoc-tung-tung-nhu-qua-bong-ban-20150210090446993.chn,110,9,2,15,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://indianexpress.com/article/india/india-others/blackmoney-bill-likely-to-be-tabled-in-lok-sabha-tomorrow/,110,17,1,10,0,0,0,7,1,0,0,0,0,0,1,0,legitimate
http://putlocker.is/watch-turn-washingtons-spies-tvshow-season-2-episode-4-online-free-putlocker.html,101,12,2,11,0,0,0,3,1,0,0,0,0,0,0,0,legitimate
http://kakaku.com/coupon/tokyo/gourmet/039/id=20150510-2/?lid=coupon_top_bottom_item03,86,10,1,1,3,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://syosetu.com/searchuser/search/index.php?name1st=%E3%81%9F&all=1&all2=1&all3=1&all4=1&p=10,96,11,2,0,0,0,3,5,1,0,0,0,0,0,1,0,legitimate
http://perezhilton.com/2015-05-12-beyonce-jay-z-gift-game-of-thrones-dragon-egg/?from=featured,94,15,1,11,0,0,0,4,1,0,0,0,0,0,1,0,legitimate
http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=2106900000&Area=tooth&FTOOTH=21&mdiv=1000900000-bt_5_023_05&ctype=B,123,15,3,1,4,0,0,4,1,0,0,0,0,0,1,0,legitimate
http://mylust.com/videos/227419/love-my-vacation-times-and-one-time-sex-with-dirty-local-sluts/,95,10,1,11,0,0,0,6,1,0,0,0,0,0,1,0,legitimate
http://emgn.com/tv/watch-this-uptown-funk-parody-describes-suburban-life-in-all-its-glory/,90,8,1,11,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://askubuntu.com/questions/499102/ubuntu-will-not-boot-from-hard-drive-after-installation,93,13,1,8,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://fortune.com/2015/04/01/tesla-shares-get-late-boost-on-april-fools-press-release/,87,11,1,9,0,0,0,7,1,0,0,0,0,0,1,0,legitimate
http://torcache.net/torrent/BA011B44E9899EB28CFD5FCB72339B991A2ECC70.torrent?title=[kickass.to]va.the.music.of.grand.theft.auto.v.limited.edition.ost.3cd.box.set.2014.flac,171,12,18,0,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://hdfcbank.com/personal/products/accounts-and-deposits/rural-accounts/basic-savings-bank-deposit-account-farmers,117,12,1,8,0,0,0,7,1,0,0,0,0,0,1,0,legitimate
http://mic.com/articles/95832/here-s-what-it-would-look-like-if-disney-characters-came-out-of-the-closet,104,7,1,14,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=105411&order=m&p=2&string=%7Bstring%7D,124,10,2,8,0,0,2,4,1,0,0,0,0,0,0,0,legitimate
http://kakaku.com/kaden/shaver-spare/ranking_2206/pricedown/div-gpt-ad-k/header_text,84,10,1,4,2,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://grantland.com/the-triangle/when-it-comes-to-caps-islanders-game-7-rangers-fans-must-pick-their-poison/,109,13,1,14,0,0,0,5,1,0,0,0,0,0,2,0,legitimate
http://indianexpress.com/article/entertainment/movie-review/movie-review-playing-it-cool/99,91,17,1,5,0,0,0,7,1,0,0,0,0,0,1,0,legitimate
https://ahrefs.com/content-explorer/overview/v3/table/all/all/1/refdomains_desc?topic=site%3Awww.boredpanda.com,111,10,3,1,1,0,1,10,1,0,0,0,0,1,2,0,legitimate
http://tunein.com/radio/Premi%c3%a8re-Qu%c3%a9bec-1063-s18344/15480783/ca-pub-1542925551861702/StationLeader,108,10,1,5,0,0,4,7,1,0,0,0,0,0,1,0,legitimate
http://plarium.com/ru/igri-strategii/voyni-prestolov/novosti/xranilishha-amuletov-mary/,87,11,1,4,0,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://ecnavi.jp/redirect/?url=http://ck.jp.ap.valuecommerce.com/servlet/referral?sid=2151297&pid=882745172&vcptn=%user_id%,123,9,5,0,1,0,2,8,2,0,0,0,0,0,2,1,legitimate
http://jalopnik.com/5965289/engine-computer-hackers-show-you-how-to-disable-the-vw-golf-rs-stability-control,108,12,1,13,0,0,0,4,1,0,0,0,0,0,2,0,legitimate
http://stackoverflow.com/questions/6771258/whats-the-difference-if-meta-http-equiv-x-ua-compatible-content-ie-edge,114,17,1,12,0,0,0,5,1,0,0,0,0,0,2,1,legitimate
http://mirtesen.ru/hashtags/%D0%BC%D0%B8%D1%81%D1%81%D0%BC%D0%B8%D1%80%D1%82%D0%B5%D1%81%D0%B5%D0%BD,100,11,1,0,0,0,24,4,1,0,0,0,0,0,0,0,legitimate
http://censor.net.ua/photo_news/335542/v_gruzii_mototsikly_rossiyiskih_bayikerov_raskrasili_v_jeltogolubye_tsveta_fotoreportaj,126,13,2,0,10,0,0,5,1,0,0,0,0,0,0,0,legitimate
http://mic.com/articles/111498/there-s-an-unexpected-benefit-to-watching-porn-we-rarely-talk-about,98,7,1,11,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://espn.go.com/nba/story/_/id/12878947/police-called-roadside-incident-cleveland-cavaliers-forward-kendrick-perkins-wife,124,11,2,9,1,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://motthegioi.vn/cau-vong-luc-sac/the-normal-heart-trai-tim-gian-don-187082.html,84,13,2,10,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://distractify.com/post/related/id/553f9b694a0c4bf65a90f730/skip/10/limit/10/back/0,87,15,1,0,0,0,0,12,1,0,0,0,0,0,1,0,legitimate
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=3300552963&bm1=top&bm2=ctr_prd,136,13,5,0,2,0,0,4,1,0,0,0,0,0,1,0,legitimate
http://aljazeera.net/encyclopedia/citiesandregions/2015/5/7/%D8%A7%D9%84%D9%82%D9%84%D9%85%D9%88%D9%86,102,13,1,0,0,0,14,8,1,0,0,0,0,0,0,0,legitimate
http://deadspin.com/5419065/bobby-and-me-remembering-college-footballs-grand-old-coot,85,12,1,8,0,0,0,4,1,0,0,0,0,0,1,0,legitimate
http://extratorrent.cc/torrent/4189680/ZOO+UK+%E2%80%93+Issue+578%2C+15-21+May+2015.html,88,15,2,1,0,0,4,5,1,0,0,0,0,0,0,0,legitimate
http://torcache.net/torrent/26EF9EC049AC9806FB5B13DD675A0B56E288BF92.torrent?title=[kickass.to]marvels.daredevil.s01e01.webrip.x264.2hd.eztv,140,12,9,0,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://emgn.com/entertainment/this-is-what-happens-when-you-take-your-kids-shopping-by-force-mayhem/,100,8,1,12,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://emgn.com/entertainment/what-these-hunters-found-in-the-woods-will-make-your-skin-crawl/,94,8,1,11,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://babal.net/books/view/1463/%D8%A7%D9%84%D8%B1%D8%AD%D9%84%D8%A9-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9,112,9,1,1,0,0,26,6,1,0,0,0,0,0,0,0,legitimate
http://rozetka.com.ua/protect_skin/c146202/23448=72894/Catalog/phones-mp3-gps/mobile-smart-accessories/protect_skin,115,14,2,4,2,0,0,9,1,0,0,0,0,0,1,0,legitimate
http://prezi.com/oks-ydhepi4b/backend-engineer-payment-team-san-francisco/?utm_campaign=share&utm_medium=copy,109,9,1,6,2,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=10&order=m&p=2&string=%7Bstring%7D,120,10,2,8,0,0,2,4,1,0,0,0,0,0,0,0,legitimate
http://metro.co.uk/2015/04/10/have-one-direction-left-their-record-label-modest-5144368/,88,11,2,8,0,0,0,7,1,0,0,0,0,0,0,0,legitimate
http://correios.com.br/para-sua-empresa/servicos-para-o-seu-contrato/precos-e-prazos/condicoes-de-pagamento-com-cheque,118,15,2,12,0,0,0,6,1,0,0,0,0,0,2,0,legitimate
http://emgn.com/entertainment/25-classy-tattoos-which-showcase-how-they-dont-make-you-look-unprofessional/,106,8,1,11,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://onedio.com/haber/sevgililer-icin-ozel-tasarlanmis-urunlere-ciftlerin-gozunden-ilk-bakis-505931,101,10,1,9,0,0,0,4,1,0,0,0,0,0,1,0,legitimate
http://kenh14.vn/fashion/thoi-trang-moi-nguoi-mot-kieu-cua-5-co-nang-u20-hot-nhat-vbiz-2015011309516944.chn,107,9,2,14,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://torcache.net/torrent/DEE47C3B2FA845D61FFF6E79608FFDD9BF8B8B77.torrent?title=[kickass.to]vikings.season.2.uncensored.1080p.web.dl.x264.ac3.7.1.mkv,152,12,14,0,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://searchengineland.com/4-new-reports-to-optimize-adwords-for-better-results-168596,87,20,1,9,0,0,0,3,1,0,0,0,0,0,1,0,legitimate
http://plarium.com/en/strategy-games/stormfall-age-of-war/news/new-feature-league-achievements/,95,11,1,7,0,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://bdnews24.com/environment/2015/03/19/for-the-love-of-art-and-passion-to-innovate,86,12,1,8,0,0,0,7,1,0,0,0,0,0,1,0,legitimate
http://themeforest.net/item/exception-responsive-business-html-template/full_screen_preview/8825658,99,15,1,4,2,0,0,6,1,0,0,0,0,0,0,0,legitimate
http://noticias.uol.com.br/internacional/ultimas-noticias/2015/05/13/homem-e-imobilizado-e-preso-apos-correr-de-cueca-por-aeroporto-na-florida.htm,146,19,4,13,0,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://depositphotos.com/login.html?url=%2F63187975%2Fstock-photo-double-exposure-of-hipster-tourist.html,105,17,3,6,0,0,2,3,1,0,0,0,0,0,1,0,legitimate
http://elcomercio.pe/casa-y-mas/decoracion/cinco-ideas-tocadores-que-le-daran-estilo-tu-habitacion-noticia-1807290?ref=portada_casa-y-mas&ft=mod_click&e=foto_3,159,13,1,14,3,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://distractify.com/post/related/id/55526b104a0c4b2153d5da6e/skip/20/limit/10/back/0,87,15,1,0,0,0,0,12,1,0,0,0,0,0,1,0,legitimate
http://mylust.com/videos/66514/that-skinny-taiwanese-teen-is-addicted-to-missionary-style-sex/,94,10,1,9,0,0,0,6,1,0,0,0,0,0,1,0,legitimate
http://deadspin.com/what-it-was-like-to-play-for-the-80s-clippers-the-wors-1702555640/1702663516/layer/,103,12,1,12,0,0,0,6,1,0,0,0,0,0,1,0,legitimate
http://torcache.net/torrent/8B55F180B8937C73FBFD8ECCA7E8CAE53E5D5286.torrent?title=[kickass.to]jupiter.ascending.2015.english.movies.720p.hdcam.aac.audio.fixed.new.sample.rdx,174,12,15,0,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://plarium.com/en/strategy-games/stormfall-age-of-war/news/new-league-mechanic-league-attacks/,98,11,1,8,0,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://akhbarelyom.com/news/newdetails/411423/1/%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D9%81%D8%B1%D8%B9-%D8%A7.html,115,15,2,2,0,0,20,7,1,0,0,0,0,0,1,0,legitimate
http://aljazeera.net/Home/GetPage/f6451603-4dff-4ca1-9c10-122741d17432/8880d7b3-f79f-4fbb-a712-e1694e7063de,107,13,1,8,0,0,0,6,1,0,0,0,0,0,0,0,legitimate
http://motthegioi.vn/khoe-dep/cai-chet-cua-ceo-surveymonkey-va-van-de-an-toan-cua-may-chay-bo-185867.html,105,13,2,15,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://allegro.pl/listing/listing.php?id=26013&order=m&string=%7Bstring%7D&bmatch=seng-v6-p-lic-1-kol-1209,106,10,2,6,0,0,2,4,1,0,0,0,0,0,0,0,legitimate
http://abc.go.com/shows/american-crime/news/updates/american-crime-season-finale-things-to-know-050715,102,10,2,8,0,0,0,7,1,0,0,0,0,0,1,0,legitimate
http://web.de/magazine/unterhaltung/tv-film/avengers-age-of-ultron/avengers-age-of-ultron-30582514,98,6,1,8,0,0,0,7,1,0,0,0,0,0,0,0,legitimate
http://otomoto.pl/osobowe/renault/laguna/ii-fl-2005-2007/-/kombi/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,111,10,2,4,0,0,0,9,1,0,0,0,0,0,0,0,legitimate
http://distractify.com/post/related/id/554b8eec4a0c4b693d066a73/skip/20/limit/10/back/0,87,15,1,0,0,0,0,12,1,0,0,0,0,0,1,0,legitimate
http://censor.net.ua/video_news/335903/takih_dyrok_80millimetrovymi_minometami_ne_nakovyryaesh_po_nam_byut_iz_sau_i_tankov_ukrainskie_boyitsy,141,13,2,0,15,0,0,5,1,0,0,0,0,0,0,0,legitimate
http://tinnhanh360.net/dan-cong-so-%E2%80%98phai-long%E2%80%99-hp-probook-400-series-g2.html,92,15,2,9,0,0,6,3,1,0,0,0,0,0,0,0,legitimate
http://variety.com/2015/film/news/broken-hollywood-the-bizs-top-players-call-out-ways-industry-needs-to-change-1201416866/2015/biz/news/mark-pedowitz-ad-supported-tv-is-losing-money-due-to-outdated-ways-of-measuring-audience-1201416749/,236,11,1,28,0,0,0,11,1,0,0,0,0,0,1,0,legitimate
http://mediaset.it/rete4/ditelavostra/vota/12/i-viaggi-di-donnavventura.shtml?page=,83,11,2,3,0,0,0,7,1,0,0,0,0,0,0,0,legitimate
http://babal.net/books/view/341/%D8%A7%D9%84%D8%B7%D9%8A%D9%88%D8%B1-%D8%B9%D9%84%D9%89-%D8%A7%D8%B4%D9%83%D8%A7%D9%84%D9%87%D8%A7-%D8%AA%D9%82%D8%B9---%D8%AA%D9%88%D9%8A%D8%AA%D8%B1,182,9,1,6,0,0,48,6,1,0,0,0,0,0,0,0,legitimate
http://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/parenting,100,13,2,1,0,0,0,8,2,0,0,0,0,0,2,1,legitimate
http://kotaku.com/diablo-ii-maps-in-minecraft-will-fill-you-with-nostalgi-1623201020,84,10,1,10,0,0,0,3,1,0,0,0,0,0,1,0,legitimate
http://themeforest.net/item/thefox-responsive-multipurpose-wordpress-theme/11099136,83,15,1,4,0,0,0,5,1,0,0,0,0,0,0,0,legitimate
http://interpark.com/displaycorner/FreeMarket.do?_method=itemAreaList&area1=%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C&area2=%EB%B6%81%EA%B5%AC,146,13,2,0,1,0,21,4,1,0,0,0,0,0,1,0,legitimate
http://babal.net/books/view/567/%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA-%D8%B9%D9%86---%D9%83%D8%AA%D8%A7%D8%A8-%D8%A3%D8%B3%D8%A7%D8%B3%D9%8A%D8%A7%D8%AA-%D9%84%D8%BA%D8%A9-PHP-%D8%A8%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A,223,9,1,8,0,0,60,6,1,0,0,0,0,0,0,0,legitimate
http://emgn.com/entertainment/are-you-a-dog-lover-here-are-18-photos-that-will-prove-that-pugs-are-the-most-amazing-breed-of-dogs2/,131,8,1,20,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://babal.net/books/view/1394/%D9%88%D9%84%D8%AF%D8%AA-%D9%87%D9%86%D8%A7%D9%83%D8%8C-%D9%88%D9%84%D8%AF%D8%AA-%D9%87%D9%86%D8%A7,132,9,1,3,0,0,32,6,1,0,0,0,0,0,0,0,legitimate
http://elitedaily.com/news/world/scientists-think-women-bigger-butts-produce-smarter-children/916018/,101,14,1,7,0,0,0,7,1,0,0,0,0,0,1,0,legitimate
http://superuser.com/questions/871704/why-does-root-cron-job-script-need-sudo-to-run-properly,93,13,1,10,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://hdfcbank.com/sme/accounts-and-deposits/current-accounts/current-account-for-professionals,96,12,1,6,0,0,0,6,1,0,0,0,0,0,1,0,legitimate
http://persianblog.ir/tags/43093/%d9%86%d9%85%d9%88%d9%86%d9%87_%d8%b3%d9%88%d8%a7%d9%84/,89,14,1,0,1,0,18,6,1,0,0,0,0,0,0,0,legitimate
http://interpark.com/displaycorner/FreeMarket.do?_method=itemAreaList&area1=%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C&area2=%EC%97%B0%EC%88%98%EA%B5%AC,155,13,2,0,1,0,24,4,1,0,0,0,0,0,1,0,legitimate
http://slashdot.org/submission/4241793/linux-and-multiple-internet-uplinks-a-new-tool,85,12,1,7,0,0,0,5,1,0,0,0,0,0,0,0,legitimate
http://tunein.com/radio/The-Afternoon-Rush-p418943/15480783/ca-pub-1542925551861702/ProgramTopBanner,100,10,1,5,0,0,0,7,1,0,0,0,0,0,1,0,legitimate
http://techcrunch.com/2015/05/11/scaleft-wants-to-make-managing-public-clouds-safer-raises-800k-seed-round-led-by-rackspace/,124,14,1,14,0,0,0,7,1,0,0,0,0,0,1,0,legitimate
http://momoshop.com.tw/mypage/MemberCenter.jsp?func=14&cid=memb&oid=coupon&mdiv=1000100000-bt_0_100_01&ctype=B,110,15,3,1,3,0,0,4,1,0,0,0,0,0,1,0,legitimate
http://thenextweb.com/facebook/2015/05/04/facebook-opens-up-internet-org-to-allow-developers-to-integrate-services/gtm.start,124,14,2,10,0,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://kienthuc.net.vn/xa-hoi/ong-lao-70-tuoi-lien-tuc-bi-nguoi-tinh-dong-gioi-tong-tien-491446.html,100,15,3,14,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://thenextweb.com/entrepreneur/2015/04/27/how-to-be-successful-at-a-tech-trade-show/gtm.js,94,14,2,8,0,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://sourceforge.net/directory/add_facet_filter?facet=license&constraint=Creative+Commons+Attribution+License,111,15,1,0,2,0,0,4,1,0,0,0,0,0,0,0,legitimate
https://proboards.com/press-releases/forum-hosting-giant-offers-trial-of-pioneering-forum-software,98,13,1,9,0,0,0,4,1,0,0,0,0,0,1,0,legitimate
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Ffw8iiZW6G7fHDOdk+Warrior+of+City++%23ero+%23douga+%23agesage,207,11,2,1,0,0,35,3,1,0,0,0,0,0,1,1,legitimate
http://web.de/magazine/unterhaltung/stars/filmfestival-cannes-deneuve-film-eroeffnet-30637420,93,6,1,5,0,0,0,6,1,0,0,0,0,0,0,0,legitimate
http://plarium.com/en/strategy-games/sparta-war-of-empires/news/capture-greek-pantheons/,88,11,1,6,0,0,0,8,1,0,0,0,0,0,1,0,legitimate
http://hdfcbank.com/sme/accounts-and-deposits/current-accounts/supreme-current-account,86,12,1,5,0,0,0,6,1,0,0,0,0,0,1,0,legitimate
http://bmi.ir/App_Themes/En/Images/bmi-en.swf?url=%2fFa%2fHomePageLogo_Provider.aspx%3fLang%3d1,95,6,3,1,2,0,4,6,1,0,0,0,0,0,0,0,legitimate
http://torcache.net/torrent/1DA6F12234525F5407C7FE8C855D9D5D22E8D2E8.torrent?title=[kickass.to]billboard.hot.100.singles.chart.2nd.may.2015.itake.glodls,152,12,12,0,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://kenh14.vn/kham-pha/chum-anh-goi-nho-nhung-ky-uc-ky-dieu-tuoi-moi-lon-2014081610352155.chn,96,9,2,13,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://olx.ua/uk/moda-i-stil/q-%D1%81%D0%BF%D0%BE%D1%80%D1%82%D0%B8%D0%B2%D0%BD%D1%8B%D0%B9-%D0%BA%D0%BE%D1%81%D1%82%D1%8E%D0%BC/,129,6,1,4,0,0,32,6,1,0,0,0,0,0,0,0,legitimate
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952337%2F,224,11,5,4,0,0,35,3,1,0,0,0,0,0,1,1,legitimate
http://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/podcasts,99,13,2,1,0,0,0,8,2,0,0,0,0,0,2,1,legitimate
http://babal.net/books/view/973/%D9%85%D8%AF%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B5%D9%88%D9%81%D9%8A%D8%A9,99,9,1,1,0,0,22,6,1,0,0,0,0,0,0,0,legitimate
http://olx.ro/i2/electronice-si-electrocasnice/electrocasnice/aparate-de-ingrijire-personala/electronice-si-electrocasnice/electrocasnice/aparate-de-ingrijire-personala,168,6,1,10,0,0,0,9,1,0,0,0,0,0,0,0,legitimate
http://espn.go.com/blog/denver-broncos/post/_/id/13178/broncos-will-have-to-adjust-plan-some-after-jeff-heuermans-injury,120,11,2,11,1,0,0,9,1,0,0,0,0,0,1,0,legitimate
http://wikiwiki.jp/sample/?%A5%D0%A5%C3%A5%AF%A5%A2%A5%C3%A5%D7%A4%AB%A4%E9%A5%C7%A1%BC%A5%BF%A4%F2%CC%E1%A4%B9,111,11,1,0,0,0,28,4,1,0,0,0,0,0,0,0,legitimate
http://tinnhanh360.net/-lo-dai-gia-giau-khung--chong-tin-don-cua-nguoi-mau-trang-tran.html,90,15,2,14,0,0,0,3,1,0,0,0,0,0,0,0,legitimate
http://maybank2u.com.my/mbb_info/m2u/public/personalDetail04.do?channelId=ACC-Accounts&cntTypeId=0&cntKey=ACC02.06&programId=ACC02-CurrentAccounts&chCatId=/mbb/Personal/ACC-Accounts,181,16,4,3,1,0,0,9,1,0,0,0,0,0,1,0,legitimate
https://hubpages.com/signin?explain=follow+Hubs&url=%2Fhub%2FRomantic-Winter-Getaway-Newport-Rhode-Island-Mansion-Tours,119,12,1,7,0,0,2,3,1,0,0,0,0,0,1,0,legitimate
http://distractify.com/post/related/id/541832fe4a0c4be0088b6545/skip/10/limit/10/back/0,87,15,1,0,0,0,0,12,1,0,0,0,0,0,1,0,legitimate
http://ecnavi.jp/redirect/?url=http://ad2.trafficgate.net/t/r/220/15/86513_86513/0/AX%user_id%,94,9,3,0,2,0,2,13,2,0,0,0,0,0,0,1,legitimate
http://allegro.pl/show_item.php?item=5331529675&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e,93,10,2,0,3,0,0,3,1,0,0,0,0,0,0,0,legitimate
http://emgn.com/entertainment/would-you-send-your-selfies-for-others-to-anonymously-illustrate-these-people-did-and-they-are-hilarious/,135,8,1,16,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
http://katproxy.com/game-of-thrones-s05e05-720p-hdtv-x264-0sec-rarbg-t10629873.html,83,12,2,9,0,0,0,3,1,0,0,0,0,0,1,0,legitimate
http://olx.in/hi/vehicles/q-%7Bq%7D/?utm_source=google&utm_medium=search&utm_campaign=search_organic,100,6,1,1,4,0,2,6,1,0,0,0,0,0,0,0,legitimate
http://otomoto.pl/osobowe/skoda/superb/i-2001-2008/?search%5Bfilter_enum_service_record%5D%5B0%5D=1,99,10,1,2,3,0,4,7,1,0,0,0,0,0,0,0,legitimate
http://themeforest.net/item/wordpress-directory-theme-listify/full_screen_preview/9602611,89,15,1,3,2,0,0,6,1,0,0,0,0,0,0,0,legitimate
http://xvideo-jp.com/archives/category/%e3%81%8a%e8%b2%b8%e3%81%97%e3%81%97%e3%81%be%e3%81%99%e3%80%82/%e2%97%8b%e2%97%8b-%e3%81%8a%e8%b2%b8%e3%81%97%e3%81%97%e3%81%be%e3%81%99%e3%80%82,185,13,1,2,0,0,48,6,1,0,0,0,0,0,1,0,legitimate
http://nesn.com/2015/05/podcast-wells-report-hoopla-product-of-tom-bradys-manufactured-image/,93,8,1,9,0,0,0,6,1,0,0,0,0,0,1,0,legitimate
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F0fge85FasXphVoHH+%E4%BA%8C%E4%BA%BA%E3%81%AE%E7%94%B7%E3%81%AB%E5%B7%A8%E4%B9%B3%E3%82%92%E6%8F%89%E3%81%BE%E3%82%8C%E3%81%A6%E5%90%B8%E3%82%8F%E3%82%8C%E3%81%A6%E3%83%A1%E3%83%AD%E3%83%A1%E3%83%AD%E7%BE%8E%E5%A5%B3+%23ero+%23douga+%23agesage,379,11,2,1,0,0,98,3,1,0,0,0,0,0,1,1,legitimate
http://kenh14.vn/tv-show/dien-vien-hai-hon-nhau-that-khien-khan-gia-do-mat-20150126024656648.chn,96,9,2,12,0,0,0,4,1,0,0,0,0,0,0,0,legitimate
http://venturebeat.com/2015/03/26/momentcam-with-200m-downloads-wins-facebooks-first-fb-start-mobile-app-contest,112,15,1,11,0,0,0,6,1,0,0,0,0,0,1,0,legitimate
http://kickass.to/community/show/congrats-our-newly-verified-uploaders-v2/?unread=16468313,90,10,1,5,0,0,0,6,1,0,0,0,0,0,1,0,legitimate
http://fanpage.gr/family/gineka/%cf%84%ce%bf-%cf%85%cf%80%ce%ad%cf%81%ce%bf%cf%87%ce%bf-%ce%b2%ce%af%ce%bd%cf%84%ce%b5%ce%bf-%ce%b1%cf%86%ce%b9%ce%b5%cf%81%cf%89%ce%bc%ce%ad%ce%bd%ce%bf-%ce%b1%cf%80%ce%bf%ce%ba%ce%bb%ce%b5%ce%b9/,229,10,1,4,0,0,64,6,1,0,0,0,0,0,0,0,legitimate
http://thenextweb.com/in/2014/11/13/uber-introduces-paytm-digital-wallet-payments-india-response-new-e-commerce-ruling/fireshot-screen-capture-347-new-payment-options-make-uber-available-to-600-million-indians-i-uber-blog-blog_uber_com_wallet/gtm.js,249,14,2,28,3,0,0,9,1,0,0,0,0,0,3,0,legitimate
http://hubpages.com/hub/First-Black-Female-Naval-Officers-Frances-Wills-Harriet-Pickens,87,12,1,8,0,0,0,4,1,0,0,0,0,0,1,0,legitimate
http://correios.com.br/para-voce/correios-de-a-a-z/banco-postal-recebimento-de-contas,85,15,2,9,0,0,0,5,1,0,0,0,0,0,1,0,legitimate
